"","CBN11.1","CBN7.1","CBN10.2","CBN6.2","CBN10.1","CBN12.1","CBN1.1","CBN9.2","CBN13.2","CBN13.1","CBN16.1","CBN17.1"
"K10219..2.hydroxy.4.carboxymuconate.semialdehyde.hemiacetal.dehydrogenase..EC.1.1.1.312.",3.92626695651584e-08,0,1.50822882988887e-08,0,0,5.67205758054966e-08,7.16394250511172e-11,8.02701678100238e-08,1.80161991105444e-08,1.06970726472912e-08,0,3.54894217192646e-08
"K10220..4.oxalmesaconate.hydratase..EC.4.2.1.83.",2.2485807349186e-07,3.64337752385603e-08,1.17805033050642e-07,6.88244995480705e-08,8.66445127601767e-10,1.90301647365043e-07,2.18508892123372e-08,2.99259547454681e-07,1.20603437955806e-07,1.1359952571358e-07,4.11333817045252e-08,1.96313293207132e-07
"K10221..2.pyrone.4.6.dicarboxylate.lactonase..EC.3.1.1.57.",1.29155553997932e-07,3.76356370626198e-07,9.47119417656162e-08,6.087797873295e-09,3.15263196059841e-09,9.49975260963013e-08,2.77676075561341e-08,1.4797450104748e-07,7.29591690480231e-08,4.77715911193909e-08,5.02778936015233e-09,6.6883673495993e-08
"K10222..2.6.dioxo.6.phenylhexa.3.enoate.hydrolase..EC.3.7.1.8.",1.33410585403879e-08,7.72129907066608e-08,3.12850289876815e-09,5.09958144974899e-10,6.48608348533452e-10,3.67011620915823e-09,5.38031297665199e-09,2.12179901411013e-08,1.08649741001109e-08,2.71195450506386e-09,2.19197718795928e-09,2.29978048893349e-09
"K10227..sorbitol.mannitol.transport.system.substrate.binding.protein",9.7741691343206e-07,5.03912285401503e-06,4.20732244959454e-07,3.34383594729987e-08,4.31293922909412e-08,3.23251141693167e-07,3.5125617471024e-07,5.81031136397157e-07,4.0252411049108e-07,2.78557130615311e-07,1.24770899548628e-07,2.05878309033427e-07
"K10228..sorbitol.mannitol.transport.system.permease.protein",5.86222905676396e-07,2.87495101375909e-06,3.04316584761314e-07,2.25899263052449e-08,2.41414491311934e-08,2.23757245174648e-07,2.01347173566047e-07,3.82561467583237e-07,2.74423653950738e-07,1.82638945880137e-07,8.29613989400275e-08,1.43771414723192e-07
"K10229..sorbitol.mannitol.transport.system.permease.protein",1.56687171733426e-06,2.60810939254748e-06,8.07044926463778e-07,1.02772600402701e-06,2.4953200542717e-07,9.51243403230028e-07,4.99754277264254e-07,1.01935727542213e-06,1.29541320867711e-06,1.30293124331946e-06,6.84404992184686e-07,2.30834776660704e-07
"K10230..sorbitol.mannitol.transport.system.ATP.binding.protein",5.94843179500137e-07,3.04965425521253e-06,2.87776382805042e-07,2.21808365914781e-08,2.59844656636432e-08,1.13185172836134e-07,2.12848377340391e-07,3.55473611982579e-07,2.3992984453136e-07,1.88899523921354e-07,7.81754880081671e-08,1.2729164126919e-07
"K10231..kojibiose.phosphorylase..EC.2.4.1.230.",9.99781644745805e-05,6.34854595976526e-05,7.15851566275385e-05,8.40970834037509e-05,3.83691756585447e-05,7.62088049243028e-05,4.18371314001901e-05,6.12517228190268e-05,7.36780188489124e-05,7.83218592659087e-05,0.000160212556944776,2.13350831319065e-05
"K10232..alpha.glucoside.transport.system.substrate.binding.protein",8.46152630193647e-07,2.87712726416054e-07,1.18244323797427e-06,1.17021051188862e-06,1.85406505548848e-07,1.36888309692747e-06,3.07781995748005e-07,4.70891889213987e-07,7.4691604564537e-07,1.27358317359622e-06,4.9633296521038e-07,5.06741326850416e-07
"K10233..alpha.glucoside.transport.system.permease.protein",1.04921027174616e-08,6.8385324906491e-08,2.08204993267144e-08,4.51655260515786e-10,5.74453757658895e-10,1.92797753587911e-07,4.76518844354537e-09,1.37089491115388e-09,4.72949172113529e-08,1.23150253236009e-08,3.83431982422962e-08,2.36044383437589e-10
"K10234..alpha.glucoside.transport.system.permease.protein",0,0,2.40062104240627e-08,0,0,1.8672338603659e-07,0,0,4.97762500126319e-08,1.18309785623009e-08,4.43022492076876e-08,0
"K10235..alpha.glucoside.transport.system.ATP.binding.protein",1.09884021325416e-06,8.40548871087282e-07,1.23931002032801e-06,1.22010869602064e-06,4.63751498203528e-07,1.18536155096492e-06,6.1929932145228e-07,8.37691938986582e-07,9.50316400429559e-07,9.76496789349041e-07,3.33132981699538e-06,2.88663717243105e-07
"K10236..trehalose.maltose.transport.system.substrate.binding.protein",0,0,1.24015666163692e-07,0,0,3.90317371076852e-07,0,0,1.77616978962221e-07,2.83069876776867e-08,2.3261594562498e-07,1.80420767901254e-09
"K10237..trehalose.maltose.transport.system.permease.protein",0,0,9.19342274835385e-08,0,0,2.86848225330068e-07,0,0,1.31738437082388e-07,2.07028094617959e-08,1.72395533526108e-07,0
"K10238..trehalose.maltose.transport.system.permease.protein",9.63491558437737e-10,0,7.54989600956077e-08,0,0,2.34621212634717e-07,7.39199070587729e-11,1.96980057484348e-09,1.08134021070031e-07,1.72525026205631e-08,1.41007144395481e-07,8.70897435631625e-10
"K10239..trehalose.maltose.transport.system.ATP.binding.protein",2.38479175393691e-10,0,8.29271971233942e-08,0,0,2.58693648308527e-07,0,4.87556338885193e-10,1.18583121435276e-07,1.86488948738481e-08,1.55474657263948e-07,2.15560687048128e-10
"K10240..cellobiose.transport.system.substrate.binding.protein",9.6333975551053e-08,6.27392130438241e-07,3.85296476747859e-09,5.74494509260221e-09,1.34168981072619e-08,2.8672831593807e-07,4.37175919486177e-08,1.51317309968533e-08,4.46947741495231e-08,3.16723320506073e-08,4.71579843702877e-09,6.94894395598078e-09
"K10241..cellobiose.transport.system.permease.protein",3.81982323763535e-07,6.78762394515162e-07,5.99016573088871e-08,5.95793422718362e-08,2.74012218305699e-07,4.05834857691243e-07,1.03176111100483e-07,1.15509016323301e-07,8.84252412518101e-08,5.59144875107269e-08,6.08676491381648e-08,5.20777109434151e-08
"K10242..cellobiose.transport.system.permease.protein",2.82886644688128e-06,3.04796236839778e-06,1.50391816337338e-06,2.11687046253918e-06,1.6831812721285e-06,2.47977904649424e-06,1.06522131056123e-06,1.56605923339707e-06,1.50149329362866e-06,1.69817730039564e-06,3.67637126449089e-06,5.12189423361736e-07
"K10243..cellobiose.transport.system.ATP.binding.protein",6.21391260698007e-06,3.67173513357463e-06,6.52509555533622e-06,4.90047616947671e-06,3.45094615526347e-06,7.59723841814392e-06,2.26611823265506e-06,3.6584562793107e-06,4.7354716479089e-06,3.74054399032203e-06,1.01194602328569e-05,1.36133270982959e-06
"K10253..DOPA.4.5.dioxygenase..EC.1.14.99...",2.55484299939504e-07,1.39628880744868e-06,1.61006683846333e-07,9.22187890378292e-09,1.17291736686597e-08,2.09667877885424e-08,9.72954255639524e-08,1.27037948856941e-07,1.16604751406904e-07,8.68111973321135e-08,1.78486297131505e-08,4.30258248212209e-08
"K10254..myosin.crossreactive.antigen",0.000447246927945743,0.000591089255531077,0.000394042410920534,0.000383350832156396,0.000223687862659606,0.000394370627530372,0.000225983276448032,0.000289638622604098,0.000294749505828861,0.000314989056688206,0.00106066777727931,0.000107285565985276
"K10255..omega.6.fatty.acid.desaturase..delta.12.desaturase...EC.1.14.19...",1.73990062604457e-06,1.01403445610841e-05,4.30356573446213e-07,1.04408005070787e-07,2.64924837269326e-07,2.16459050239803e-07,7.06992166683654e-07,6.49353727269266e-07,4.71997027325302e-07,4.91341482891449e-07,1.38345188156529e-07,3.68235494618586e-07
"K10257..omega.3.fatty.acid.desaturase..delta.15.desaturase...EC.1.14.19...",7.8569337892911e-09,5.05228510356876e-08,2.02203365869263e-10,3.33681407198488e-10,4.24404529257951e-10,3.15936773938619e-10,3.52050540403839e-09,1.01281260967199e-09,6.74015353438715e-10,1.50690616118867e-09,3.79755451796803e-10,6.20862870177754e-10
"K10353..deoxyadenosine.kinase..EC.2.7.1.76.",1.13951240479099e-05,4.78179831152306e-05,2.52151416110724e-05,1.56246703061364e-05,1.25405811552894e-05,1.70855278658219e-05,1.56113244425181e-05,1.388309611085e-05,7.16367247086805e-06,5.71511438852815e-06,8.60890146967695e-05,1.0540531030683e-05
"K10439..ribose.transport.system.substrate.binding.protein",0.000471966868537566,0.000378160887777532,0.000362749118947252,0.00036902227012205,0.000287049205265784,0.00042438541759195,0.00025268550164345,0.000331518322558576,0.000368781502753983,0.000336130710305291,0.000676569075587406,0.000155913739608711
"K10440..ribose.transport.system.permease.protein",0.000456797455238405,0.000331328889589154,0.00031097153902106,0.000321625544525219,0.0002324325135835,0.000395279397798065,0.000161270095155851,0.000265531851946975,0.000305577193269443,0.000300417339398649,0.000557403158262633,9.09330368726487e-05
"K10441..ribose.transport.system.ATP.binding.protein..EC.3.6.3.17.",0.000821066227216874,0.000541851271344751,0.000546230364278803,0.000570739115645428,0.00037297833787016,0.000678642508135196,0.000268120638687651,0.000441753222235143,0.0005219489970271,0.0005609716363281,0.000917230371820578,0.000151856464026394
"K10530..lactate.oxidase..EC.1.13.12...",1.21919422485956e-05,6.27620019776513e-05,1.19077404902182e-06,2.20112876543059e-06,1.2083604743458e-06,2.55005232016264e-06,4.47371840852502e-06,2.95584665057527e-06,3.03325819559216e-06,6.26520457906413e-06,1.84431431954468e-06,2.16907222227977e-06
"K10531..L.ornithine.N5.oxygenase..EC.1.13.12...",1.19484540580335e-06,5.58276662145035e-06,8.43109976699347e-07,1.21269250282004e-07,4.67549486551438e-08,1.75572256563169e-07,4.05277692067558e-07,5.70272914874063e-07,7.04218849360326e-07,4.55757532209818e-07,8.80164188814828e-08,3.10063588819014e-07
"K10533..limonene.1.2.epoxide.hydrolase..EC.3.3.2.8.",7.59914285062551e-09,0,2.36419476554646e-09,0,0,1.81173783301163e-08,4.85480311293502e-10,1.55359907664901e-08,8.83935719503567e-08,8.37441875111754e-10,0,6.8688448421272e-09
"K10535..hydroxylamine.oxidase..EC.1.7.3.4.",0,0,7.84858476922771e-09,0,0,2.81615223881761e-08,0,0,1.54584965058284e-08,0,1.19492074729636e-08,1.61379355930491e-07
"K10536..agmatine.deiminase..EC.3.5.3.12.",0.000262810842493576,0.000287718607241631,0.000392339711193274,0.000387008140276631,0.000294008817390393,0.000350526857653495,0.00033858073669117,0.000348515757777541,0.000343448750805688,0.000382004928403811,0.000403808184928504,0.000371786306668203
"K10537..L.arabinose.transport.system.substrate.binding.protein",1.91734030642406e-05,1.63979473901299e-05,2.09719852449509e-05,2.07571279269144e-05,7.90417128093207e-06,1.89660687671601e-05,1.07494050441454e-05,1.46298651144764e-05,1.59148328402617e-05,1.66117628699995e-05,5.59415587558055e-05,5.02670454246167e-06
"K10538..L.arabinose.transport.system.permease.protein",8.30634097347738e-07,4.70430105654993e-06,7.09513086153632e-07,7.09529063229008e-07,4.29453277022608e-06,3.20666239543547e-07,2.71176052614452e-06,4.61776676680995e-06,3.76301647734325e-06,1.51228400603129e-06,5.18539942219309e-07,4.46781297698007e-06
"K10539..L.arabinose.transport.system.ATP.binding.protein..EC.3.6.3.17.",2.28103466187746e-05,2.03074404242406e-05,2.47463272275545e-05,2.44126239910843e-05,9.44885190034851e-06,2.2403116961723e-05,1.27102771178963e-05,1.74076335624251e-05,1.89257582599583e-05,1.95961421326875e-05,6.56431636591866e-05,6.00033463210142e-06
"K10540..methyl.galactoside.transport.system.substrate.binding.protein",0.000192748035003242,0.000127213450147842,0.000194718320218066,0.000205420908276581,8.93258375497873e-05,0.000190291188223901,0.000100434326849393,0.000145212406512875,0.000170449309069388,0.000173084343893337,0.000496430301927907,5.05763041786759e-05
"K10541..methyl.galactoside.transport.system.permease.protein",9.13226951305766e-05,5.98188048924876e-05,9.23326507131333e-05,9.58057063933401e-05,4.0724564412615e-05,9.02090729906578e-05,4.64852297832016e-05,6.66023161372453e-05,7.86117664862652e-05,8.08776279330802e-05,0.000237210686566156,2.23656223510746e-05
"K10542..methyl.galactoside.transport.system.ATP.binding.protein..EC.3.6.3.17.",0.000151954834969265,9.93355622568382e-05,0.000153135950264165,0.000159477366792739,6.78031518488789e-05,0.00014981465492699,7.71399572084128e-05,0.000111019639932983,0.000131120486924956,0.000134502613584589,0.000392791454574582,3.71131245137692e-05
"K10543..D.xylose.transport.system.substrate.binding.protein",5.07622389701102e-05,3.00445027596337e-05,3.08111727452576e-05,4.17053334269812e-05,1.98467907340758e-05,3.83321492258457e-05,1.91542748951826e-05,3.22064498260495e-05,4.02556869689232e-05,4.23388722744018e-05,6.2050444366585e-05,9.39345522809308e-06
"K10544..D.xylose.transport.system.permease.protein",6.05751125509927e-06,4.25346886484872e-06,2.09816274172453e-06,1.92824875722379e-06,8.67961148170095e-07,2.28173287990859e-06,1.13107834419487e-06,1.64137619881088e-06,2.16742614276163e-06,2.99981063450536e-06,4.09243489507822e-06,5.63919992933641e-07
"K10545..D.xylose.transport.system.ATP.binding.protein..EC.3.6.3.17.",6.45966190459078e-06,5.89024705355766e-06,4.46303044901501e-06,2.5745059913863e-06,2.76469790596763e-06,5.64539928016968e-06,1.47552232051567e-06,2.47256275732927e-06,3.18853525540385e-06,2.14816628860009e-06,4.15305040525512e-06,1.03818970319031e-06
"K10546..putative.multiple.sugar.transport.system.substrate.binding.protein",0.000248725364033968,8.38463043560491e-05,0.00012780856693533,0.000104765522219812,7.96509445274202e-05,0.000155247139751557,4.17942463447365e-05,8.18848875342873e-05,0.000107180393061411,0.000145223780300033,0.000110196697053784,2.45243026625035e-05
"K10547..putative.multiple.sugar.transport.system.permease.protein",0.000199645927870923,7.66298520735847e-05,0.00010864369760731,8.75285317058143e-05,7.01636074177263e-05,0.000133724122383217,3.61528276414953e-05,6.95523461774434e-05,8.88679981041023e-05,0.00011395305680438,0.000100381365666318,2.16368759279036e-05
"K10548..putative.multiple.sugar.transport.system.ATP.binding.protein",0.000338073624709183,0.000117380407276674,0.000176212277456246,0.000139443418414883,0.000111275959942737,0.000213478538902127,5.66736926247739e-05,0.000110114031001301,0.000141960170864256,0.000192418516511912,0.000155025711534794,3.40737625999838e-05
"K10549..D.allose.transport.system.substrate.binding.protein",0,0,4.3746826782462e-09,0,0,1.90061033564547e-08,2.79625085354337e-08,0,5.14848038948246e-08,1.27473594991564e-08,0,0
"K10550..D.allose.transport.system.permease.protein",0,0,4.5252040375165e-09,0,0,1.94318699374804e-08,2.87784014268143e-08,0,5.32232955834946e-08,1.31731260417724e-08,0,0
"K10551..D.allose.transport.system.ATP.binding.protein..EC.3.6.3.17.",1.09135831510237e-06,8.04328295264749e-07,1.22268480893975e-06,1.21986947490659e-06,4.63447236347431e-07,1.14105716469174e-06,6.61266301388096e-07,8.33185369582275e-07,9.97773932810044e-07,9.85401606734711e-07,3.28876215228566e-06,2.84474148453142e-07
"K10552..fructose.transport.system.substrate.binding.protein",5.94454504732757e-08,2.11305288382943e-07,4.28307379649876e-08,1.45099140986362e-09,2.05692837580116e-09,1.25522148822561e-07,1.47240584093042e-08,5.95674768666367e-08,6.70562829163625e-08,1.78706201182211e-08,5.54238278034956e-08,2.66834867058172e-08
"K10553..fructose.transport.system.permease.protein",2.5089345838936e-08,0,3.966403689677e-08,0,0,1.2299026100242e-07,0,5.12936594235628e-08,6.14286992338633e-08,1.00182779710943e-08,5.58632449158079e-08,2.26781924153375e-08
"K10554..fructose.transport.system.ATP.binding.protein",3.36973010052709e-08,7.35563148271519e-08,4.24579287932331e-08,4.85807394806793e-10,6.17891360606629e-10,1.31490715856546e-07,5.12551050745771e-09,4.71709256551286e-08,6.56713606468401e-08,1.30331581505036e-08,4.48078494929263e-08,2.10232019580069e-08
"K10555..AI.2.transport.system.substrate.binding.protein",6.32006256383682e-07,4.11928422258045e-06,4.63585238887985e-08,4.56046835327271e-08,1.2820669551446e-07,1.0071999265044e-07,3.71527594122426e-07,1.0885760596528e-07,2.50095718305673e-07,2.2103471380302e-07,3.94400447576089e-08,9.76890477262657e-08
"K10556..AI.2.transport.system.permease.protein",5.90278901931358e-07,3.77476108874184e-06,4.18616815225015e-08,4.17258103488927e-08,1.17155006277296e-07,9.29328621386791e-08,3.43041615548127e-07,1.22418524146588e-07,2.31338246828306e-07,2.03820516371178e-07,2.83730247461211e-08,9.93925697817226e-08
"K10557..AI.2.transport.system.permease.protein",6.04924853538889e-07,3.94277331887165e-06,3.96947644712002e-08,4.35905673403221e-08,1.22408001765988e-07,8.10922855599002e-08,3.53834360644971e-07,1.04107423926151e-07,2.29441221717355e-07,2.10044096855702e-07,2.96358901437065e-08,9.33619900457843e-08
"K10558..AI.2.transport.system.ATP.binding.protein",8.91191307796787e-07,5.8085980264086e-06,5.92462749954387e-08,6.45014972931423e-08,1.8177305616439e-07,1.25878506350766e-07,5.23421976151112e-07,1.53777638610786e-07,3.43172891149263e-07,3.11901948796812e-07,4.41085864669316e-08,1.39474798963299e-07
"K10559..rhamnose.transport.system.substrate.binding.protein",7.83721604245143e-06,1.92480617164979e-06,3.63097992746673e-06,6.73943689335483e-06,1.68253210452295e-06,5.27981401051632e-06,2.23650789479119e-06,4.72482550081636e-06,7.25283995392923e-06,7.7835439712184e-06,4.41701531675647e-06,7.63668248868407e-07
"K10560..rhamnose.transport.system.permease.protein",2.14763548630184e-06,5.24942385636331e-07,1.00301384242441e-06,1.83798231079575e-06,4.58719203302802e-07,1.46677233849365e-06,6.16296720076483e-07,1.30945454335179e-06,2.00021151187349e-06,2.13255552084612e-06,1.22097209272929e-06,2.17438550585772e-07
"K10561..rhamnose.transport.system.permease.protein",5.11642771812619e-06,2.03544092739465e-06,2.55292084497528e-06,4.91094802461802e-06,2.78576146224737e-06,3.7108523977998e-06,5.12535380339041e-06,4.63447311457102e-06,5.83361983585893e-06,5.42023417863155e-06,3.32777038702453e-06,2.28779778703362e-06
"K10562..rhamnose.transport.system.ATP.binding.protein..EC.3.6.3.17.",1.81831136969422e-08,0,2.3443223206522e-08,0,0,5.00040571360938e-08,1.3049634482419e-08,3.71742829493568e-08,4.30175872106328e-08,1.92485492217506e-08,3.0052394776114e-08,1.64356677043877e-08
"K10563..formamidopyrimidine.DNA.glycosylase..EC.3.2.2.23.4.2.99.18.",0.000439772982443784,0.000326065766867459,0.00020757580649511,0.000166084303435136,0.000158606330605469,0.000188293175944833,0.000225141111302782,0.000133492939232774,0.00015180966458797,0.000244536888201924,0.000274102535806599,0.000112009668313503
"K10564..chemotaxis.protein.MotC",8.57303310841936e-08,1.37039863838607e-08,1.76606557537856e-07,4.69175283490142e-08,0,4.50417519443747e-07,1.41682531122658e-08,1.54650448739043e-08,2.23648023837632e-07,1.0231492607455e-07,2.60451230859973e-07,7.22208218086213e-08
"K10565..chemotaxis.protein.MotD",2.3799083850559e-09,0,6.25713386879762e-08,0,0,1.68216403775453e-07,0,4.86557963471858e-09,8.14922614949161e-08,1.66649628841526e-08,1.01075261268713e-07,2.1511928064467e-09
"K10616..p.cymene.monooxygenase..EC.1.14.13...",4.13135337950583e-08,2.56052438526088e-07,1.75638531220716e-09,1.69111473823276e-09,2.15090424254273e-09,1.60118401334688e-09,1.78421046134463e-08,1.08838936022322e-08,4.03812365344234e-09,7.63707885229591e-09,1.92462039419475e-09,2.71725244983723e-09
"K10617..p.cumic.alcohol.dehydrogenase",3.12168436688838e-08,1.95810926170702e-07,1.5506138788434e-09,1.29324580957093e-09,1.6448605381818e-09,3.95221934115208e-09,1.36443888185721e-08,7.55279834425367e-09,3.60098873472929e-09,5.97197012762985e-09,2.06605198508578e-09,1.73733367189303e-09
"K10618..p.cumic.aldehyde.dehydrogenase",4.13135337950583e-08,2.56052438526088e-07,1.75638531220716e-09,1.69111473823276e-09,2.15090424254273e-09,1.60118401334688e-09,1.78421046134463e-08,1.08838936022322e-08,4.03812365344234e-09,7.64621539389941e-09,1.92462039419475e-09,2.71725244983723e-09
"K10619..p.cumate.2.3.dioxygenase.subunit.alpha..EC.1.14.12...",5.5606683887411e-08,3.46428894885911e-07,2.29279343759181e-09,2.2880118356364e-09,2.91008898036164e-09,2.97202489961296e-09,2.41396669340654e-08,1.41348316070486e-08,5.66861530512536e-09,1.07987238943484e-08,2.60393581906014e-09,3.54579613872073e-09
"K10620..2.3.dihydroxy.2.3.dihydro.p.cumate.dehydrogenase..EC.1.3.1.58.",3.13236253892093e-08,1.95810926170702e-07,1.26508036630878e-09,1.29324580957093e-09,1.6448605381818e-09,1.63987259182602e-09,1.36443888185721e-08,7.77110715270973e-09,3.19965992202818e-09,6.01507814045447e-09,1.47181453956705e-09,1.8338533825116e-09
"K10621..2.3.dihydroxy.p.cumate.2.3.dihydroxybenzoate.3.4.dioxygenase..EC.1.13.11...1.13.11.14.",6.42028746848553e-08,2.71119910528307e-07,1.46648861964338e-07,1.79062882260366e-09,2.27747475927172e-09,4.1130241028205e-09,1.88920278763187e-08,5.33499914512121e-08,9.57827078311493e-08,4.82557017171137e-08,2.0378751793136e-09,2.13692938958617e-08
"K10622..HCOMODA.2.hydroxy.3.carboxy.muconic.semialdehyde.decarboxylase..EC.4.1.1...",5.6790154521352e-08,2.10868939621758e-07,1.17209625392335e-07,1.39269742433457e-09,1.77135160072578e-09,1.42505724190199e-09,1.4693652995906e-08,5.55088294520491e-08,6.86473316545388e-08,3.80369545928493e-08,1.58499822940334e-09,2.28166874476084e-08
"K10623..HOMODA.hydrolase..EC.3.7.1...",4.10999703544073e-08,2.56052438526088e-07,1.69464082112345e-09,1.69111473823276e-09,2.15090424254273e-09,2.00763627961273e-09,1.78421046134463e-08,1.04472759853201e-08,4.37406907002085e-09,7.63707885229591e-09,1.92462039419475e-09,2.5242130286001e-09
"K10670..glycine.reductase..EC.1.21.4.2.",1.77845376692149e-05,4.47182746292599e-06,3.13551907889467e-06,1.32089517976284e-05,4.54845693066283e-06,1.11711348678115e-05,2.68581145167688e-06,1.24369318369807e-05,9.22119900707043e-06,2.02641868710784e-05,5.19206489327468e-06,1.55474285323273e-06
"K10673...streptomycin.3.....kinase..EC.2.7.1.87..",6.15333526176774e-08,4.01061486401802e-07,7.86444946065086e-09,2.64883628719092e-09,3.36901635300864e-09,2.89614931988065e-08,4.93262000498485e-08,1.86447339741391e-08,6.06914344218013e-08,2.12216683552708e-08,3.93375120199971e-09,1.38433664543854e-09
"K10674..ectoine.hydroxylase..EC.1.14.11...",1.70644512046272e-07,4.27705954782875e-07,3.17445376088134e-07,2.82481138600654e-09,3.5928365220765e-09,4.93034649150639e-08,3.00408891945853e-08,2.73865766910212e-07,2.56079365070538e-07,1.11773667256894e-07,4.69399827252125e-09,9.70595071998214e-08
"K10676..2.4.dichlorophenol.6.monooxygenase..EC.1.14.13.20.",1.3179188235727e-07,1.44666186423172e-07,3.63134962298298e-07,4.10126489657381e-08,1.31952795549107e-09,1.62353322983051e-07,2.55151652722775e-08,2.02643714157792e-07,2.4362868571824e-07,1.33439108214103e-07,2.56457630545955e-08,9.18373308955602e-08
"K10677..inulin.fructotransferase..DFA.I.forming...EC.4.2.2.17.",1.70218040704844e-07,1.10944548790724e-06,4.7474760599836e-09,7.32740381878691e-09,9.31961835843415e-09,2.3876321127565e-07,8.00055779992719e-08,2.22406367982365e-08,2.64198433446843e-08,3.48751952378605e-08,8.33915671557277e-09,3.82945283229651e-09
"K10678..nitroreductase..EC.1.......",7.86101116082512e-06,2.16537207858128e-05,3.65551581789961e-06,6.48307824418338e-06,1.55769264316871e-05,4.24311537571149e-06,2.07798437398296e-05,1.7982739178917e-05,1.65500771095558e-05,8.66173201227747e-06,4.34202315924793e-06,1.75935914182736e-05
"K10679..nitroreductase...dihydropteridine.reductase..EC.1.......1.5.1.34.",1.97838334262052e-06,4.36190008393523e-06,1.44969284959944e-06,1.84069350489553e-06,9.37539173123814e-06,9.67636700930858e-07,4.00268031063028e-06,6.173757057547e-06,5.8762687701919e-06,2.74405580046433e-06,7.6584118911131e-07,6.52752432453508e-06
"K10680..N.ethylmaleimide.reductase..EC.1.......",6.0007824249431e-05,8.90447521270442e-05,3.07042915211328e-05,4.853716157089e-05,0.000108956637511638,3.8478417833213e-05,6.79263714647497e-05,0.000113014333945778,0.000106868513377267,6.49988964786572e-05,3.24329023230912e-05,0.00010042940404883
"K10681..two.component.system..OmpR.family..sensor.histidine.kinase.SaeS..EC.2.7.13.3.",1.69972025385784e-05,6.63689796985786e-05,4.51943628368585e-06,5.81231329317732e-06,5.86832721585954e-06,6.80483963334962e-06,7.31215582798325e-06,7.25674129498914e-06,7.18720154847084e-06,9.14308559043556e-06,8.99610210213759e-06,4.25537115145345e-06
"K10682..two.component.system..OmpR.family..response.regulator.SaeR",1.39337146005223e-05,5.64634665620168e-05,4.79381830974942e-06,8.15474688098643e-06,1.88944483944568e-05,6.70506637929412e-06,1.73290520965578e-05,2.00522937341152e-05,1.77785558959025e-05,1.13947162895686e-05,9.49120310485786e-06,1.8889242079792e-05
"K10697..two.component.system..OmpR.family..response.regulator.RpaA",9.99616763262479e-06,8.50706545034238e-06,6.63547590623697e-06,7.98371603401255e-06,9.13719160855775e-06,7.61261012011058e-06,1.69460685330219e-05,1.00890738748291e-05,1.06376877818556e-05,7.91956851295538e-06,1.3459264855093e-05,8.25881546740065e-06
"K10702..2.hydroxy.6.oxohepta.2.4.dienoate.hydroxylase..EC.3.7.1...",5.8479260962847e-08,1.65685440717428e-07,1.40021924833243e-08,1.57332541684744e-09,3.82896199376359e-09,6.17257532847419e-09,1.15452013783657e-08,8.49886058973343e-08,2.29044430584654e-08,8.38979959834706e-09,1.24537606461193e-09,3.95446612110992e-08
"K10708..fructoselysine.6.phosphate.deglycase..EC.3.5.....",2.00729604477632e-05,1.65300822541943e-05,2.19053806698114e-05,2.21763074061061e-05,8.36722373139333e-06,2.00938486274977e-05,1.13599751685831e-05,1.50402296711719e-05,1.66001412772226e-05,1.76003427103585e-05,5.92195094397409e-05,5.13602695305067e-06
"K10709..protein.FrlC",1.47538628340436e-05,1.07118715034813e-05,1.58089691094347e-05,1.70697002522111e-05,6.02516446547901e-06,1.46732578716171e-05,8.44577574082479e-06,1.08318362476314e-05,1.19615481978567e-05,1.32747574778938e-05,4.27542544204755e-05,3.6981938966188e-06
"K10710..fructoselysine.6.kinase..EC.2.7.1...",3.83632423468967e-05,2.91239154686058e-05,4.04067354865296e-05,4.3094938901418e-05,1.62120799927278e-05,3.80321458905698e-05,2.1518201551096e-05,2.7960797646096e-05,3.06774458299041e-05,3.37975687204775e-05,0.000108782791438887,9.59836213862786e-06
"K10711..GntR.family.transcriptional.regulator..frlABCD.operon.transcriptional.regulator",3.89906432422465e-07,2.18997472501969e-06,3.26154215315023e-08,5.03229713142408e-08,8.63185041215041e-08,9.03774592617973e-08,2.03303716214918e-07,8.29262088113623e-08,1.19613207308233e-07,1.58522811894633e-07,4.64064481996904e-08,5.09634101155403e-08
"K10713..formaldehyde.activating.enzyme..EC.4.3.....",1.11443068438037e-07,1.15957777199343e-08,7.93324650730643e-08,3.96997789303567e-08,0,1.3775564750283e-07,1.19886220817535e-08,1.27445801547655e-07,7.49067254889702e-08,5.94930862751789e-08,6.50956327810702e-08,9.60526774743986e-08
"K10714..methylene.tetrahydromethanopterin.dehydrogenase..EC.1.5.1...",1.67851201463489e-07,1.89745080436765e-08,1.15570479746527e-07,6.49619018956581e-08,0,1.63374084509129e-07,1.96173306885464e-08,1.47177970378133e-07,1.06227465982263e-07,8.94387716668506e-08,8.68135735188688e-08,1.41924495953998e-07
"K10715..two.component.system..sensor.histidine.kinase.RpfC..EC.2.7.13.3.",3.8974245046296e-06,3.93259481773129e-06,3.74292361204368e-06,5.32350346254635e-06,7.22657880234013e-06,4.38347902553645e-06,4.17110699302252e-06,6.97333378633877e-06,6.95281699327599e-06,5.11285389909915e-06,7.66958182558881e-06,5.14174363343683e-06
"K10716..voltage.gated.potassium.channel",0.000252597240306224,0.000295244481160194,0.000598625993703685,0.000477686163479359,0.000322967672036178,0.00046823900542037,0.000423386981745163,0.000357132009598259,0.000323268632529721,0.000480084391234048,0.000348448291202593,0.000537612865894934
