"","DS_1A","DS_1C","DS_1E","DS_2A","DS_2C","DS_2E","DS_3A","DS_3C","DS_3E","FS_1A","FS_1C","FS_1E","FS_2A","FS_2C","FS_2E","FS_3A","FS_3C","FS_3E"
"K12220..intracellular.multiplication.protein.IcmR",1.53035338478756e-07,2.17227380831313e-08,1.14900437066839e-07,1.17651999338677e-07,2.1741660762952e-07,1.96357585235771e-07,1.12125261954326e-07,7.21740120265432e-08,1.07905565565131e-07,9.41904491317075e-08,4.61105867369339e-08,4.32565064586797e-08,1.06686697500366e-07,1.7593079571247e-07,3.36457462623416e-07,3.22980161553756e-07,2.02068233465207e-07,2.63449099244719e-07
"K12221..intracellular.multiplication.protein.IcmS",1.29536289313609e-06,8.19199089106479e-07,1.15290081681314e-06,1.61702095830172e-06,1.27454720358146e-06,1.85245396813272e-06,1.29758386749471e-06,1.16314597969957e-06,1.54688046080089e-06,2.04196091222744e-06,2.03431922397252e-06,1.89228011280636e-06,2.76133618122664e-06,2.7422001767166e-06,3.43727301979083e-06,2.30264078047243e-06,2.09291443932532e-06,2.17063958339543e-06
"K12222..intracellular.multiplication.protein.IcmT",1.11846286407746e-06,7.34384752301539e-07,1.01998883874891e-06,1.2685370069616e-06,1.08051881529363e-06,1.45376560237172e-06,1.06237297734012e-06,9.63347743336466e-07,1.20133532680397e-06,1.53908669997309e-06,1.5465657470401e-06,1.43862320427024e-06,2.0397597688717e-06,2.06409479802984e-06,2.55354409805093e-06,1.79112634130246e-06,1.60699702067577e-06,1.6352507387723e-06
"K12223..intracellular.multiplication.protein.IcmV",6.87588380270973e-07,3.62438954415072e-07,5.91816211384014e-07,7.88401627019614e-07,7.41010860339204e-07,9.62128101072251e-07,6.49053992011437e-07,5.54959745834913e-07,7.50060766587669e-07,9.42242875290943e-07,8.92906506979374e-07,8.30527231029352e-07,1.25397857256315e-06,1.31302860135262e-06,1.75737287778043e-06,1.27139769957927e-06,1.06775825616088e-06,1.1589512662258e-06
"K12224..intracellular.multiplication.protein.IcmW",1.54912003584976e-06,9.61509575792937e-07,1.37596701961911e-06,1.91521003466908e-06,1.54040532873711e-06,2.21305188502721e-06,1.54181031320369e-06,1.37809235628198e-06,1.8387081663479e-06,2.40598771081891e-06,2.38576029231178e-06,2.21932994849591e-06,3.24913287863108e-06,3.24307032367448e-06,4.09377028231932e-06,2.76605120275094e-06,2.49112521812969e-06,2.59755665557284e-06
"K12225..intracellular.multiplication.protein.IcmX",1.38198131813472e-06,5.66638385542799e-07,1.14236246779417e-06,1.42480048627255e-06,1.63346376250305e-06,1.88369593603722e-06,1.21576287911145e-06,9.73300884020428e-07,1.3426994467492e-06,1.57645217813986e-06,1.37502630588685e-06,1.28054645703613e-06,2.04703594005909e-06,2.31949096922399e-06,3.38202472530065e-06,2.66521358004591e-06,2.04796464208633e-06,2.34448068817521e-06
"K12226..proline.betaine.transport.protein.TphA",4.53586081318979e-07,6.91316485267518e-08,3.4347695493348e-07,3.53202662874022e-07,6.42409731769556e-07,5.8205322422089e-07,3.35216712392753e-07,2.18531148308485e-07,3.2447353461574e-07,2.80912234817276e-07,1.42026429103508e-07,1.33092968131566e-07,3.17881409421877e-07,5.18881936915479e-07,9.89374763959141e-07,9.46810212459127e-07,5.94985657548307e-07,7.73289150088359e-07
"K12227..TraL.protein",1.87331534650019e-08,9.78778868459791e-09,1.67955569466627e-08,1.75742317479991e-08,1.66379304061171e-08,2.03931040258573e-08,1.30253476033207e-08,1.07863167502147e-08,2.41458198023292e-08,1.84471409153141e-08,8.81324693839449e-09,1.55425681695973e-08,1.85346451853775e-08,1.73459928436534e-08,2.96776855637753e-08,4.7747393455668e-09,8.04154079796854e-09,6.06038013332953e-09
"K12228..TrbB.protein",9.03494387456498e-08,7.06956278265077e-08,1.03646724624024e-07,9.34313883708265e-08,1.01979441631252e-07,1.15362885799532e-07,6.20699602522152e-08,6.13052909970856e-08,8.96410636811133e-08,9.39528882313509e-08,7.44528058313126e-08,6.58182314214011e-08,9.92452449659875e-08,1.11049162404451e-07,9.05909593793103e-08,5.38991760785395e-08,6.88687854059946e-08,5.79294176905099e-08
"K12234..coenzyme.F420.0.L.glutamate.ligase...coenzyme.F420.1.gamma.L.glutamate.ligase..EC.6.3.2.31.6.3.2.34.",7.06563224211869e-05,5.56760471883519e-05,8.6708072915183e-05,0.000115241810137391,8.21875539230687e-05,9.80233047976464e-05,0.000118275418594449,0.000121025693109882,0.000120680324191429,6.19654835704079e-05,6.81454547007075e-05,8.05013835905762e-05,6.47621031162952e-05,6.70851102229418e-05,0.000107004638766079,6.01331293275513e-05,7.4085962332295e-05,5.16518713215762e-05
"K12237..nonribosomal.peptide.synthetase.VibF",7.01294350412032e-07,6.03806677752209e-07,8.12098999513422e-07,8.44012924231564e-07,7.4822746451062e-07,9.15855438614366e-07,5.98305520873891e-07,5.79578611456994e-07,5.84442180993132e-07,6.99776795575521e-07,7.57817550822377e-07,6.05092346006845e-07,8.25524339939137e-07,8.80855456005665e-07,7.84381041196143e-07,7.06133834222276e-07,7.1193388446889e-07,6.31395287971916e-07
"K12238..pyochelin.biosynthesis.protein.PchD",3.40537496625825e-06,2.46520360159426e-06,3.24104483552594e-06,3.31853782187421e-06,3.20921679472599e-06,3.90472745955726e-06,2.3869927064474e-06,2.25799785707863e-06,2.26594912469455e-06,2.72695095419898e-06,3.11379064070933e-06,2.65527448128767e-06,3.13699342821946e-06,2.86694393198001e-06,2.41059858310878e-06,2.31558108098967e-06,2.15576549275711e-06,2.33181061189585e-06
"K12239..dihydroaeruginoic.acid.synthetase",1.19807404676321e-05,9.40195048563572e-06,1.16217486632347e-05,1.17822245317362e-05,1.08564118953879e-05,1.33279663681931e-05,9.31157978875522e-06,9.07272804129549e-06,9.2334283851064e-06,9.9927619034283e-06,1.08965082201694e-05,9.7158072711101e-06,1.08147785613592e-05,1.06303396705435e-05,9.28203382747703e-06,8.83666755310362e-06,8.53040042618862e-06,8.95457412621934e-06
"K12240..pyochelin.synthetase",2.26033069287468e-05,2.00001248729497e-05,2.09822746094666e-05,2.16438517949713e-05,1.98218296248662e-05,2.16768524358173e-05,2.04460931634667e-05,2.06600203526062e-05,2.04190813639439e-05,2.00735067503858e-05,2.02965154349855e-05,1.92944239664769e-05,1.99705808290634e-05,1.95704148527416e-05,1.85179996642945e-05,1.77079461030033e-05,1.73588767438607e-05,1.85162535690467e-05
"K12241..pyochelin.biosynthetic.protein.PchG",1.50041962744935e-06,1.04030860217538e-06,1.40157589245042e-06,1.40734302965167e-06,1.41405327898041e-06,1.62274452348518e-06,9.65290667014242e-07,9.3789080412093e-07,8.91999500159051e-07,1.13333365006609e-06,1.30333422408769e-06,1.037994897182e-06,1.36987639350674e-06,1.16461472920489e-06,9.36352247892879e-07,9.69651672852119e-07,8.61848611032049e-07,1.01479332449888e-06
"K12242..pyochelin.biosynthetic.protein.PchC",3.75116258151683e-06,2.86810752013708e-06,3.70058877802324e-06,3.91346913852426e-06,3.527924624611e-06,3.92910729512385e-06,3.48848727689755e-06,3.17684086837406e-06,3.55164639298262e-06,3.52669795856043e-06,4.13467160365731e-06,4.31653226959827e-06,3.79134874135827e-06,3.62309032258404e-06,4.77589136242815e-06,2.87798590271215e-06,2.94150754973634e-06,2.76821426555237e-06
"K12243..AraC.family.transcriptional.regulator..transcriptional.activator.of.the.genes.for.pyochelin.and.ferripyochelin.receptors",4.53702117423296e-06,3.72385086146241e-06,4.24389861180618e-06,4.12159326589069e-06,4.44916186963871e-06,4.51970680251454e-06,3.1452460762937e-06,2.88389165178758e-06,2.7954997942821e-06,4.65555785695269e-06,5.39100831596078e-06,5.07302078904629e-06,5.26365216771444e-06,5.14884466826112e-06,5.23601401383158e-06,3.9951069362287e-06,3.80851796119505e-06,3.67416863846454e-06
"K12246..poly.alpha.2.8.sialosyl.sialyltransferase..EC.2.4.....",3.16549689277456e-08,1.3551987566885e-08,2.60394352969619e-08,2.90352703003003e-08,2.3120716141497e-08,3.31049762242845e-08,2.27824272418248e-08,1.75604848542263e-08,5.19883555985884e-08,1.44522557237258e-08,2.80959751588298e-09,4.64521459648389e-09,1.10829810947024e-08,1.62701023566842e-08,6.39854820263756e-09,6.33094633626152e-10,2.01800977674901e-09,1.14860386220194e-09
"K12247..alpha.2.3.sialyltransferase..EC.2.4.99...",2.23085524273298e-09,0,0,0,0,0,0,1.81196527638351e-09,0,1.9341256936187e-09,0,0,0,2.38818950208864e-09,0,0,0,0
"K12248..beta.galactoside.alpha.2.6.sialyltransferase..sialyltransferase.0160...EC.2.4.99.1.",1.6539281707752e-10,5.85738564656617e-12,0,3.84083248081293e-12,8.31024001609616e-12,7.3756672565697e-12,1.44483629065894e-11,6.74099626309411e-12,0,1.45382671773377e-10,3.9535844547377e-12,4.10705441678542e-12,8.61055722971339e-12,1.74601420746944e-10,0,0,2.13842501089638e-12,0
"K12251..N.carbamoylputrescine.amidase..EC.3.5.1.53.",0.000333723834350607,0.000373414931881434,0.000316115965213014,0.000299344839121597,0.000325742362341145,0.000300770913139104,0.000341739391703622,0.00035135393696379,0.00034707855461653,0.000334993853240738,0.000305108842839377,0.000317236677801326,0.000297982198817482,0.000296758009954496,0.000277754598619391,0.000332036222793479,0.000329222823855686,0.000351289811888371
"K12252..arginine.pyruvate.transaminase..EC.2.6.1.84.",1.9768715729241e-05,1.61806394143624e-05,2.11551003404324e-05,2.09650179161256e-05,1.84628333476139e-05,2.1052905867532e-05,1.91405910149155e-05,1.71753269417095e-05,1.6695843223948e-05,1.94836291732959e-05,2.15228047247914e-05,1.88743228068044e-05,2.43862184891242e-05,2.53931791952183e-05,2.71843027916755e-05,2.42862791620867e-05,2.18266736470538e-05,2.06767386372007e-05
"K12253..5.guanidino.2.oxopentanoate.decarboxylase..EC.4.1.1.75.",2.5153594902078e-07,1.29360234138694e-07,2.82000906818055e-07,4.31110206407468e-07,2.85109702855686e-07,5.87158386605656e-07,1.89806782633247e-07,1.90283494476024e-07,2.9678282452799e-07,1.03898289568268e-07,8.44826327065571e-08,6.68487020100849e-08,1.33476408980305e-07,1.31648917865829e-07,4.10047251603574e-08,5.68586608520676e-08,5.97390121299882e-08,4.70837760662359e-08
"K12254..4.guanidinobutyraldehyde.dehydrogenase...NAD.dependent.aldehyde.dehydrogenase..EC.1.2.1.54.1.2.1...",2.17464047044114e-06,1.78592980160781e-06,2.55184843877683e-06,2.61894862113314e-06,2.18053089061259e-06,3.01285438111383e-06,1.73502081341213e-06,1.73657924245642e-06,1.86450589583057e-06,1.66291909224671e-06,1.69162352836617e-06,1.30404412876166e-06,1.97916249790596e-06,2.07895072045315e-06,1.61937120733403e-06,1.46300630718932e-06,1.53197375612938e-06,1.31078517821361e-06
"K12255..guanidinobutyrase..EC.3.5.3.7.",3.69296864142835e-07,2.84431885253674e-07,4.21556501829725e-07,4.96529701556989e-07,4.37138526883182e-07,6.4093467249603e-07,2.50551936250683e-07,2.51513955784032e-07,3.34653721270156e-07,3.54100152653438e-07,3.3862864600331e-07,2.51414584701861e-07,4.24599888011941e-07,4.30654484840455e-07,2.9409066103602e-07,2.31871884049328e-07,2.64670801052175e-07,2.22822701476201e-07
"K12256..putrescine.aminotransferase..EC.2.6.1...",0.00014645026392189,0.000139738101888968,0.000145430138226113,0.0001575287720384,0.000154168128086503,0.000145221857077849,0.000137569646100192,0.000123734715982028,0.000130368544878153,0.000152282062495256,0.000165819487579975,0.000178937479107671,0.000178821812997559,0.000165094712181637,0.000170702846301809,0.000159151229726484,0.000154738631283897,0.000154686105187389
"K12257..SecD.SecF.fusion.protein",0.000244227372894075,0.00022214614483519,0.000274567420068277,0.000281779757244943,0.000249631029166001,0.000274693959406642,0.000239015883394471,0.000225832715085785,0.000219798091416436,0.000239076478076892,0.000258307321507561,0.000222746223742373,0.000274585750654619,0.000301884547332303,0.000264175163401264,0.000281316997969959,0.000263599409385425,0.000236335828220232
"K12262..cytochrome.b561",0.00018584550779305,0.00018185362466572,0.000184588537971143,0.000170183737221154,0.000201170200918794,0.000180721970038491,0.000137997844488108,0.000124601682611936,0.000132531787738131,0.000203097669615373,0.000216094227266529,0.000227012651057732,0.000235579007953278,0.000218655138403176,0.000209965570517145,0.000208848059075522,0.000204557475632165,0.00021150387655416
"K12263..cytochrome.c551",7.20332403179981e-07,8.52430163674208e-07,9.2548420073766e-07,8.0950541337342e-07,7.48862718418946e-07,8.86132863055253e-07,8.92650704813788e-07,9.34435098080858e-07,9.42025513741925e-07,7.42855878364599e-07,4.74164670524211e-07,5.38322133984536e-07,6.80889124023371e-07,7.55529554048611e-07,4.99876634154215e-07,1.12590556398554e-06,1.03559133272371e-06,9.86197255839841e-07
"K12264..anaerobic.nitric.oxide.reductase.flavorubredoxin",6.45667106821058e-06,5.74970732991206e-06,5.78264945819831e-06,7.45734092160315e-06,6.1548521208968e-06,6.52858495614226e-06,6.36737799818245e-06,6.11129234235887e-06,7.3788426888749e-06,6.07825907239889e-06,5.70870509404991e-06,5.38368024450438e-06,5.36238152505959e-06,5.24539779829645e-06,5.2455303874874e-06,4.498898158629e-06,4.4556027769595e-06,4.23327527426257e-06
"K12265..nitric.oxide.reductase.FlRd.NAD....reductase..EC.1.18.1...",1.22378761587258e-06,8.72404753158275e-07,1.15080412883075e-06,1.15760935686271e-06,1.18977922972153e-06,1.33917679403165e-06,8.86821162726028e-07,7.62543842704432e-07,1.4156022834984e-06,1.26440475613579e-06,9.18804310931002e-07,1.17146298641344e-06,1.31917830292514e-06,1.22927495408267e-06,1.6344976586876e-06,6.74272394184535e-07,8.26132234297393e-07,7.56589716223334e-07
"K12266..anaerobic.nitric.oxide.reductase.transcription.regulator",0.000146711773075384,0.00014485267932253,0.000141201690366013,0.000126054463062048,0.00014123111448902,0.000146050587034704,0.000124610140244073,0.000124647951669382,0.000123809702087388,0.00014131513342827,0.000140900565485695,0.000130557701791645,0.000131351173284697,0.000136626982146492,0.000114217806386402,0.000138055007699099,0.000135243279527784,0.000142879814300362
"K12267..peptide.methionine.sulfoxide.reductase.msrA.msrB..EC.1.8.4.11.1.8.4.12.",1.56095162452171e-05,1.1681184794863e-05,1.54513654788954e-05,1.69975592507057e-05,1.56606145714715e-05,1.95456966453867e-05,1.35311058941846e-05,1.33453528840631e-05,1.53808102984164e-05,1.82371017904326e-05,1.81446160303099e-05,1.52836274491507e-05,2.03342104681605e-05,2.14042116314662e-05,2.03181070370727e-05,1.61081780226449e-05,1.54743460598701e-05,1.60657048514855e-05
"K12268..accessory.secretory.protein.Asp1",2.93678900867595e-07,2.68812711741176e-07,3.63938562167082e-07,8.59081294922453e-07,7.09889060206924e-07,9.83745882111274e-07,4.07437089703124e-07,2.23917298950598e-07,6.85285124869528e-07,2.53446299867684e-07,3.0551667777088e-07,1.12073525617159e-07,2.6376252843271e-07,4.02225877881147e-07,8.93606580743579e-08,2.06082206964796e-07,1.88607634033928e-07,9.14644077314118e-08
"K12269..accessory.secretory.protein.Asp2",3.07723419879324e-07,2.84043102804008e-07,3.7969046444802e-07,8.90553385794492e-07,7.41324792026859e-07,1.02330032438908e-06,4.26886203797139e-07,2.33180903368695e-07,7.15946403930699e-07,2.5665643802174e-07,3.23903898169712e-07,1.18368981814263e-07,2.65262009255236e-07,4.21658497347415e-07,9.27816517020331e-08,2.14683323734618e-07,2.01201423616634e-07,9.64759531197502e-08
"K12270..accessory.secretory.protein.Asp3",1.66257024605618e-07,1.5291302614322e-07,2.09606789176353e-07,4.92791834734938e-07,3.91445264449159e-07,5.83521796903709e-07,2.2388256842804e-07,1.30229914820855e-07,3.56873009741996e-07,1.3480740879589e-07,1.64787327708934e-07,6.37231836845692e-08,1.48186087914163e-07,2.26376983395592e-07,3.302366535612e-08,1.12631217212623e-07,1.01573981508139e-07,5.22774768199989e-08
"K12276..MSHA.biogenesis.protein.MshE",2.36379212607277e-05,2.55821265504836e-05,2.12108829829143e-05,1.99829073886097e-05,2.65937580123028e-05,2.0499252738269e-05,1.6057308569331e-05,1.34564794329466e-05,1.68310960225726e-05,2.85140809671402e-05,2.92053627627657e-05,3.59138428302602e-05,3.24417151947102e-05,2.47852215799558e-05,2.65819069060569e-05,2.61394078556473e-05,2.65866918880321e-05,3.08260583592292e-05
"K12277..MSHA.biogenesis.protein.MshF",2.99333533780801e-09,2.27809317622772e-09,3.41000234086397e-09,8.19024328626085e-09,6.61465559545922e-09,1.04377989635246e-08,3.16543188492454e-09,2.6796966345258e-09,5.17646280744794e-09,2.01149090421253e-09,2.80893745764396e-09,1.33327266752616e-09,2.66852697804723e-09,3.74875966707025e-09,4.06918833515591e-10,1.78442085948592e-09,1.5440717177294e-09,8.41526474755848e-10
"K12278..MSHA.biogenesis.protein.MshG",1.23182397136174e-05,1.28896912554773e-05,1.10717072853856e-05,1.0445932408049e-05,1.35865169420241e-05,1.10297480055378e-05,8.34150046518171e-06,6.99091336299416e-06,8.74004728059006e-06,1.4480185837672e-05,1.48228807687414e-05,1.79083011694801e-05,1.65797268503489e-05,1.26629913110371e-05,1.33757298887539e-05,1.31942929034149e-05,1.32730221475738e-05,1.55410684315977e-05
"K12279..MSHA.biogenesis.protein.MshI",3.90311393190324e-06,4.00460918744506e-06,3.54051581873403e-06,3.44166076866874e-06,4.25890635762602e-06,3.6547327346648e-06,2.71199728754928e-06,2.31328023201507e-06,2.88031290199255e-06,4.49670663386554e-06,4.64130423897364e-06,5.44623600911377e-06,5.14487267922389e-06,3.96378763066541e-06,4.14981859368779e-06,4.05901993333289e-06,4.06237026557564e-06,4.73932755753723e-06
"K12280..MSHA.biogenesis.protein.MshJ",2.04342195637549e-06,2.06294908509456e-06,1.85822069512552e-06,1.79566358470662e-06,2.20012113378381e-06,1.90525635151766e-06,1.40620343028574e-06,1.20180311146922e-06,1.51400940077516e-06,2.28391297979202e-06,2.34827827625447e-06,2.74624794802143e-06,2.58916152709873e-06,1.98497950288582e-06,2.06137277971706e-06,2.05269519556081e-06,2.04988576639652e-06,2.39640199779163e-06
"K12281..MSHA.biogenesis.protein.MshK",1.3767422721341e-06,1.56366643854581e-06,1.2137966483203e-06,1.09987945073265e-06,1.56917753055046e-06,1.14098655748717e-06,9.40223655781051e-07,7.52465413921907e-07,1.02436954768143e-06,1.74530914719553e-06,1.7661773673116e-06,2.26759483969843e-06,1.98120313143893e-06,1.47716373233134e-06,1.64382178652165e-06,1.63067508930224e-06,1.66932552578703e-06,1.95273042037067e-06
"K12282..MSHA.biogenesis.protein.MshL",2.49442817455266e-05,2.67631907041906e-05,2.35857006442685e-05,2.2868925596018e-05,2.61224534470665e-05,2.41843118670112e-05,2.12511397613962e-05,1.97195807011075e-05,2.14931519175591e-05,2.78341828950516e-05,2.68631060017222e-05,3.15153600598389e-05,2.98070090043393e-05,2.49775309727589e-05,2.49170943571279e-05,2.75663257497414e-05,2.71098809136946e-05,3.02908316639309e-05
"K12283..MSHA.biogenesis.protein.MshM",1.67578829635614e-05,1.84976768065421e-05,1.47376448221751e-05,1.30627753909671e-05,1.78736013732072e-05,1.34512077375281e-05,1.27020195249766e-05,1.18633371924447e-05,1.33462950936887e-05,1.89745480621015e-05,1.88754102147379e-05,2.13898623235921e-05,1.97508663571639e-05,1.61770555048939e-05,1.63500596192786e-05,1.7679020679817e-05,1.77628082741782e-05,2.02482825701988e-05
"K12284..MSHA.biogenesis.protein.MshN",2.63207921163049e-06,2.47553139615721e-06,2.46027289738288e-06,2.44196424055352e-06,2.74598296831262e-06,2.60190012035573e-06,1.92964730437123e-06,1.70042799841246e-06,2.06806374134462e-06,2.79246789074192e-06,2.92253377483661e-06,3.24136940458117e-06,3.16557886498869e-06,2.59606004269417e-06,2.59317505103296e-06,2.49989690418891e-06,2.51548757550851e-06,2.85956744500384e-06
"K12285..MSHA.biogenesis.protein.MshO",8.50889176624815e-06,9.27399637448026e-06,7.61137441048393e-06,7.0641414444464e-06,9.54283030493221e-06,7.33704560174019e-06,5.70526556773512e-06,4.73044560978751e-06,6.06580492989558e-06,1.03169797062534e-05,1.04424706143029e-05,1.31442050694944e-05,1.18391319715808e-05,8.97556237525064e-06,9.7748933657343e-06,9.50952458419795e-06,9.60362062024223e-06,1.12635778411086e-05
"K12286..MSHA.biogenesis.protein.MshP",2.05243586960962e-06,2.06098015709916e-06,1.87323354072717e-06,1.79563285346901e-06,2.20884806064891e-06,1.90633111408074e-06,1.39401937362115e-06,1.19613951866172e-06,1.47521640146404e-06,2.27393053436589e-06,2.34138725714022e-06,2.7394600000833e-06,2.61395576163844e-06,2.0370960619269e-06,2.07640624493555e-06,2.05777162201731e-06,2.05123059329525e-06,2.39346678328862e-06
"K12287..MSHA.biogenesis.protein.MshQ",1.87003099442721e-05,1.88537895826737e-05,1.71355833712073e-05,1.69264681286592e-05,2.02210587386464e-05,1.7603033587579e-05,1.27785862591883e-05,1.09153959972096e-05,1.37277845518514e-05,2.07804725433433e-05,2.10026704799391e-05,2.52841920927644e-05,2.33706971463883e-05,1.81666208393835e-05,1.88685368758341e-05,1.85621881378407e-05,1.8670930434265e-05,2.17910757492413e-05
"K12288..pilus.assembly.protein.HofM",1.01356316330083e-06,6.31301111402635e-07,8.78636782498887e-07,8.49013994062339e-07,8.8808458617212e-07,9.56613838796062e-07,7.29236059589732e-07,5.65160540159871e-07,1.0996781605193e-06,1.17512349823883e-06,8.37608633851926e-07,1.24010512470655e-06,1.14467345736851e-06,1.10351418546883e-06,1.89864849165317e-06,4.79715344989704e-07,6.40252660829015e-07,5.30520503146872e-07
"K12289..pilus.assembly.protein.HofN",5.55265479784968e-07,4.23112408575867e-07,4.99842908083598e-07,4.947241256916e-07,5.50018344671754e-07,5.46913397676146e-07,3.83395183031412e-07,3.1217072166969e-07,6.31830159286826e-07,6.68400399716041e-07,4.43268072759012e-07,7.05136491286707e-07,7.01614826186725e-07,5.94959813285698e-07,9.80659721679307e-07,3.37108667051436e-07,4.31827066561316e-07,4.21314960485687e-07
"K12290..pilus.assembly.protein.HofO",2.33560437890658e-07,1.10430857958756e-07,2.0597587859268e-07,2.13470738787038e-07,2.0195171136298e-07,2.48375163579042e-07,1.68936062554373e-07,1.32507818050016e-07,3.60934248768029e-07,2.59733894914475e-07,8.31490093490025e-08,2.20001364397229e-07,2.38655413073255e-07,2.23013176742958e-07,4.70851565464393e-07,3.05966016339658e-08,9.69142422640525e-08,5.41692709516803e-08
"K12291..pilus.assembly.protein.HofP",2.22666766184766e-07,1.08163338264875e-07,1.95677185997929e-07,2.02485451918508e-07,1.93538838386038e-07,2.34894459413666e-07,1.63005597932181e-07,1.28460721803292e-07,3.42485995427264e-07,2.49322563251561e-07,8.6679004344038e-08,2.12123604136954e-07,2.29106719369808e-07,2.12729007209339e-07,4.42902831215819e-07,3.4716732513167e-08,9.68244601742555e-08,5.77923936532839e-08
"K12292..ATP.binding.cassette..subfamily.C..bacterial..competence.factor.transporting.protein..EC.3.4.22...",4.494784449501e-08,1.40943355460497e-08,3.76510089139106e-08,1.88050180919703e-08,2.09162590357996e-07,3.41107106252328e-08,1.54570816852429e-07,3.03843426118222e-08,4.8365456874742e-07,2.00704627123052e-08,1.01092662569225e-07,1.46498460826551e-08,2.15808855981394e-08,7.62937759972551e-08,1.68164198625616e-07,7.1948152093768e-08,4.27836553424569e-08,1.02838623435153e-08
"K12293..competence.factor.transport.accessory.protein.ComB",2.32493968190151e-08,5.11823122624628e-09,1.85292097578655e-08,0,1.20340438836227e-07,7.30077941425835e-09,8.94178242046438e-08,1.49752695443817e-08,2.93931334257859e-07,8.94504540872126e-09,5.83908138331996e-08,6.85282516020963e-09,8.75715999812896e-09,3.95833562124913e-08,1.05027643438358e-07,4.01070885140918e-08,2.35913712941077e-08,4.12917246480444e-09
"K12294..two.component.system..AgrA.family..sensor.histidine.kinase.ComD..EC.2.7.13...",2.09842794749325e-08,4.75726517204179e-09,1.70392213216634e-08,0,1.0970826195136e-07,6.48479419478611e-09,8.15585864796795e-08,1.36204161762628e-08,2.6954237809678e-07,8.08864180161765e-09,5.30137500978589e-08,6.30176926643666e-09,7.77839968808982e-09,3.5873064572992e-08,9.65820606936168e-08,3.65886665222224e-08,2.15761628722846e-08,3.66766780773291e-09
"K12295..two.component.system..AgrA.family..response.regulator.ComE",1.00081670957096e-08,2.27941748070619e-09,8.08350712214845e-09,0,5.21744802969535e-08,3.10715352451823e-09,3.87816667859974e-08,6.47713509902205e-09,1.27973587496172e-07,3.87562829714301e-09,2.52415462167516e-08,2.98959651886276e-09,3.72697749226828e-09,1.70891758281446e-08,4.58190994030947e-08,1.74529776627947e-08,1.02517204571806e-08,1.7573428875695e-09
"K12296..competence.protein.ComX",3.60526750992724e-08,8.4421424148448e-09,2.72974335403091e-08,1.29337128058543e-09,1.77540195190243e-07,1.30448287088582e-08,1.31929686190883e-07,2.2825233408282e-08,4.22672352835721e-07,1.45006885031861e-08,8.75064971371994e-08,9.89566576184183e-09,1.45354239675169e-08,6.04088418485425e-08,1.49105142375197e-07,6.10003910495933e-08,3.45449684872096e-08,7.00946401930096e-09
"K12297..23S.rRNA..guanine2445.N2..methyltransferase..EC.2.1.1.173.",0.000101540211290793,0.000119026598819547,9.15911936675401e-05,8.08968572511497e-05,0.00011822408276429,8.56698524277108e-05,6.65202697252822e-05,5.30678166973531e-05,7.31390799359385e-05,0.000128669017182392,0.000125588480673295,0.000171355124189586,0.000147560743584621,0.000113199256655791,0.000131821597177651,0.000120704915918973,0.000124878556266426,0.000145762183510433
"K12299..MFS.transporter..ACS.family..probable.galactarate.transporter",5.22489457305406e-07,2.4899617157339e-07,4.49348362357062e-07,4.82812914830859e-07,4.1285061427596e-07,5.5155038188648e-07,3.68668433926612e-07,2.94567941159356e-07,7.56234930169032e-07,3.46372833245692e-07,1.43538513328638e-07,2.25764905165741e-07,3.00855886213922e-07,3.07551322182381e-07,3.84460010127876e-07,7.28407695210123e-08,1.17951638371641e-07,9.16494766441823e-08
"K12308..beta.galactosidase..EC.3.2.1.23.",0.000736765591512698,0.0008333984503582,0.000667194319887448,0.000560286767651341,0.000609297272991267,0.000524648807844511,0.000692166650594374,0.000749223682148958,0.000718900899371822,0.000719548351681462,0.000607356536270592,0.000629532505226436,0.000586104435440385,0.000608340328106792,0.000556969497483876,0.000680073332809575,0.000667989590043708,0.000762956182115931
"K12339..cysteine.synthase.B..EC.2.5.1.47.",0.000257344529007515,0.00026991379081817,0.000248152262145586,0.000255266141500884,0.000242859333630452,0.000254330133943584,0.000288527728041302,0.000304731826042504,0.000291978622356641,0.000244647682684972,0.000227620691648436,0.000224288134606712,0.000213803404109411,0.000215602932873015,0.000213894415530223,0.000229241132601068,0.000233394976505511,0.000241859943278592
"K12340..outer.membrane.channel.protein",0.000399522711583669,0.0003887801529984,0.000403160970036214,0.00037598021515661,0.000413196318229621,0.000402881873956392,0.000330285899677648,0.000321902601197664,0.000320926832754943,0.000414404111508787,0.000429269117080898,0.000414142684572337,0.000450396301896789,0.000447325217427019,0.000411871748379696,0.000415191840484537,0.000406596624426278,0.000412782931915665
"K12341..adhesin.YadA",3.79269520971179e-06,4.01813621201681e-06,3.9932447998882e-06,3.6083348752288e-06,4.22119089752628e-06,3.80828483795329e-06,2.74290267805656e-06,2.43689200334807e-06,2.73424457308723e-06,4.33869937422304e-06,4.56823668316717e-06,4.90184057767913e-06,4.98690355257356e-06,4.40170183194661e-06,4.53739172165068e-06,4.15876823627413e-06,4.26664713177486e-06,4.30925231118781e-06
